num_feat_0,num_feat_1,num_feat_2,num_feat_3,num_feat_4,num_feat_5,num_feat_6,num_feat_7,num_feat_8,num_feat_9,num_feat_10,num_feat_11,num_feat_12,num_feat_13,num_feat_14,num_feat_15,num_feat_16,num_feat_17,cat_feat_0,cat_feat_1,cat_feat_2,label
0.189053381793533,-0.5227484414807474,-0.4130635433918934,-2.441467382639856,1.799707382720902,1.1441658720372287,-0.3254228368678243,0.7738065867276614,0.2812106697976492,-0.5538228364240524,0.9775674511260356,-0.3105565466591525,-0.3288239040579627,-0.7921467553588982,0.4549580712408554,-0.0991980517173879,0.5452887139646817,-0.6071856998706371,2,0,2,0
0.1268278471118698,-0.8922740434297903,0.8414649723701431,0.1880350869806859,0.3305710081353261,0.4105039129702628,-1.0107575001533344,0.7831809961440773,2.056702818342369,-1.6384425032355252,-1.7294114671544816,-1.50483141386432,0.8414588934539998,0.1287156574740684,1.078342440739298,0.722430872307499,0.2105718123752805,0.2840381452503708,0,2,3,0
-0.1697604977231354,0.8684602112115102,-1.1297159617807548,-0.4218588261783162,0.2429388530987352,1.8014208584493328,-0.7644641157203993,-1.0790604591369424,-0.5632871985040379,0.9692722011381628,-0.2350055068918257,1.324347019236957,-1.872529517606024,1.128523141900478,1.0348662399295387,-1.4186656898014849,0.1535818865359577,1.2157576351945365,3,0,1,0
0.0879190423095223,0.99970142215178,2.374886913317144,0.2739322545923299,-0.2803823139429379,-0.7710521598195307,0.6480646015444852,-0.1967300663577237,-0.1787463707940678,-0.1052597784150319,0.6498696525854939,-1.066339612164913,-1.5298764906705564,-2.4338766971489387,1.1986708993900783,0.0737933595832662,1.510119413122346,-0.0089562981103989,0,3,0,0
-0.7421554551991772,0.477929298799656,-0.0765884129371965,-1.2541866619736308,-0.885066581450772,1.766779317484588,0.3543505953235256,0.4163865350301778,-0.2765517183210115,-0.6897195637660919,0.8916558155709342,-0.1046264526736916,-0.7591081117479301,-0.1341285193495478,-0.9056060167223512,0.1900458385911119,1.12922763006904,-0.8360851661432465,3,1,1,0
1.428544005170784,-0.6676199486614574,0.1534121627239398,-0.8363865253041882,-0.222235166354335,0.0474044124941262,-0.4346849461734271,-0.7028878955725052,-0.6778861906636612,-0.8211599492508597,-1.570079992924429,-0.2629696110774594,0.4011582096101373,0.9084019250927496,0.6471027285461044,2.457336522342424,0.3186816350778415,-0.456333893932018,0,2,1,0
1.871634637016068,-1.047218093594083,0.968477609522218,-0.955144769724686,0.3541116576015026,-1.9683967522378656,0.8992737076506074,-0.1582476152715653,-0.967681471724209,1.6784190387621596,0.7653546837661211,0.0458078357793757,-0.7454433887901278,-0.0433625901617525,-0.1639287629551959,0.7247764935410931,0.7980751811597928,-0.6677563797627329,1,3,0,0
-0.5493705607570516,-0.5320653277786109,-1.3493172462579026,-0.5915748828912161,-0.0924080652063936,0.6909519446056412,1.3203794893667786,-0.8083458775593314,0.5509765318813011,-0.4444568257055437,2.0751877763153903,-0.0487235446257036,0.5021269704086143,-0.9361621531378328,-0.8106894642994449,0.2016953008706377,-0.3840544504961268,0.3532885925705412,3,1,3,0
-1.5618241192857418,0.662004970148938,-0.8994803577797336,1.7224233963662954,-0.2884672420679738,1.0972650368859622,-1.394983322863019,0.4289462445148908,-0.8880296507945876,-0.4868890686859325,0.0245963821912508,-0.3170749669346225,0.2642556251464824,0.7476554288062055,0.6527821390898572,-0.0874814828934568,-1.3634305099843498,-0.8046461065088295,2,3,3,0
-0.1957562084777642,-2.121825972601985,0.7520805892207797,-0.2396381923290265,-0.2513192986068852,0.948376210637088,0.6679105062494222,0.2210009663225178,-1.001333587233463,0.3104215762864059,0.3461775385567262,-0.8847733337672445,1.0433118451954215,0.5078871822065824,-1.969624366516231,0.1219494496702951,-1.264697993973541,1.1363151482568636,0,3,0,0
